p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
KRTCAP2	0.000822739837811084	0.348011614951083	0.703	0.547	1	6	KRTCAP2
COX11	0.000837863115882663	0.410910483857853	0.531	0.386	1	6	COX11
SRA1	0.000845198479519743	0.441564231683163	0.517	0.366	1	6	SRA1
PIGZ	0.00087124871513008	0.520082802448825	0.303	0.194	1	6	PIGZ
ACAT21	0.000884063820108176	0.444740968520666	0.683	0.56	1	6	ACAT2
EI24	0.000892745021507599	0.359190457384905	0.49	0.357	1	6	EI24
FAM210A	0.0010072679885002	0.512447958020752	0.586	0.431	1	6	FAM210A
MED20	0.00101357171439064	0.37171934633021	0.324	0.207	1	6	MED20
TXNRD1	0.00103856689035119	0.312429917181514	0.483	0.339	1	6	TXNRD1
PGLS1	0.00104277894220482	0.258615124350375	0.586	0.429	1	6	PGLS
SLC25A12	0.00108030659003595	0.370766540560617	0.476	0.34	1	6	SLC25A12
NTPCR	0.00109221980238379	0.330992455096804	0.483	0.338	1	6	NTPCR
ADA	0.00109735799336566	0.531309055133533	0.297	0.188	1	6	ADA
RNF187	0.00109779163010744	0.257527119176322	0.579	0.43	1	6	RNF187
SLC16A14	0.0011076616173634	0.518585293153873	0.297	0.189	1	6	SLC16A14
RRAGD	0.00112050125048136	0.396804075413957	0.324	0.207	1	6	RRAGD
NIN1	0.00112821942242867	0.400200453474112	0.662	0.52	1	6	NIN
CLTB	0.00113726213455617	0.284263645042825	0.559	0.4	1	6	CLTB
PEX11A	0.00115457512276752	0.752350640590632	0.345	0.232	1	6	PEX11A
AMD1	0.00120700145006747	0.446397414097446	0.621	0.485	1	6	AMD1
LOC645212	0.00126305230479353	0.517246774588507	0.359	0.237	1	6	LOC645212
DDT	0.0013225753756565	0.294642948619875	0.455	0.318	1	6	DDT
UFSP2	0.00135626884047072	0.353010262463453	0.448	0.32	1	6	UFSP2
TBCA	0.00136717923674607	0.409589150425492	0.662	0.526	1	6	TBCA
BLVRA	0.001405223624656	0.282383013327606	0.545	0.406	1	6	BLVRA
RAB10	0.00143445826694856	0.355687306688584	0.834	0.72	1	6	RAB10
ZNF277	0.00145985481893925	0.347680028289872	0.448	0.322	1	6	ZNF277
CALU	0.00168416378544359	0.269749464327518	0.71	0.583	1	6	CALU
MTMR61	0.0017142971197699	0.355445910276725	0.372	0.244	1	6	MTMR6
GOLGA5	0.00172737407201554	0.398219295667833	0.338	0.23	1	6	GOLGA5
TMEM2061	0.00174663625965525	0.564514152425429	0.386	0.277	1	6	TMEM206
CCDC28B	0.00176484814646588	0.497280246980735	0.29	0.184	1	6	CCDC28B
FDFT1	0.00180947545798005	0.40130275854349	0.828	0.707	1	6	FDFT1
LOC646762	0.00181980535038917	0.262854021952414	0.607	0.476	1	6	LOC646762
NUP93	0.00182668264082647	0.671370016142698	0.434	0.32	1	6	NUP93
BLMH	0.00187661868577852	0.270558583842174	0.4	0.275	1	6	BLMH
GNG22	0.00188971457883902	0.334533325901276	0.634	0.535	1	6	GNG2
C3orf18	0.00195088172599806	0.260763443449381	0.303	0.195	1	6	C3orf18
ASRGL1	0.00208560488335256	0.274449223596963	0.572	0.44	1	6	ASRGL1
NKIRAS1	0.00211302077858905	0.485878392504312	0.379	0.268	1	6	NKIRAS1
UBE3A	0.00230044998340265	0.260822469213104	0.834	0.699	1	6	UBE3A
HPCAL1	0.00230631347855741	0.29260579393077	0.262	0.165	1	6	HPCAL1
MVB12B	0.00230788755009052	0.384009714458849	0.428	0.297	1	6	MVB12B
SEPHS2	0.0023150237283424	0.445266624299774	0.269	0.172	1	6	SEPHS2
SSR21	0.00234086909687261	0.328590487411192	0.814	0.727	1	6	SSR2
BACE1	0.0024316634364508	0.397028722259921	0.6	0.464	1	6	BACE1
ZCCHC71	0.0024997007816204	0.425197244297239	0.497	0.376	1	6	ZCCHC7
RABGGTB	0.00250219426453602	0.318764890262115	0.441	0.313	1	6	RABGGTB
LSM1	0.00250561140627474	0.460782169576509	0.469	0.348	1	6	LSM1
APBA1	0.00253662330552459	0.305163972805184	0.331	0.213	1	6	APBA1
MRPS35	0.00269359563096487	0.262179248019395	0.497	0.361	1	6	MRPS35
TCF7	0.0029717619490823	0.532986253094284	0.269	0.175	1	6	TCF7
ELMO1	0.0030603312415503	0.305533952953978	0.841	0.771	1	6	ELMO1
TMA16	0.00308310593364982	0.367660487603616	0.276	0.18	1	6	TMA16
ABCF1	0.0031500175628736	0.388150424937792	0.51	0.403	1	6	ABCF1
TMEM120A	0.00328052639697905	0.295109753136346	0.407	0.295	1	6	TMEM120A
TUBG1	0.0033350485628421	0.410728039528836	0.476	0.366	1	6	TUBG1
ZNF470	0.00336686889145617	0.520948782748123	0.338	0.228	1	6	ZNF470
YY1	0.00339027134607185	0.509810978124356	0.331	0.233	1	6	YY1
ANKRD40	0.00340217837011377	0.485741850206237	0.786	0.686	1	6	ANKRD40
SNPH	0.00348008816941735	0.38263306973289	0.31	0.211	1	6	SNPH
IWS1	0.00350349445885791	0.34363927316991	0.51	0.41	1	6	IWS1
NIF3L1	0.00360434322758292	0.324777155269985	0.352	0.251	1	6	NIF3L1
SLC20A1	0.00362504901145692	0.439528542044799	0.476	0.35	1	6	SLC20A1
GLCCI11	0.0036937376579991	0.276260890191772	0.6	0.476	1	6	GLCCI1
PSAT1	0.00372162724793447	0.328082432510692	0.779	0.638	1	6	PSAT1
PLA2G4B	0.003732642398731	0.35578324368206	0.462	0.341	1	6	PLA2G4B
UBE2F	0.00374472311336278	0.289334383749143	0.49	0.353	1	6	UBE2F
CYLD	0.0040294694781549	0.42168326741076	0.283	0.189	1	6	CYLD
TIMM101	0.00404337628983812	0.348356275254158	0.441	0.314	1	6	TIMM10
UQCRQ	0.00406654494698704	0.393433111248615	0.869	0.815	1	6	UQCRQ
LINC002632	0.00416768959091715	0.355692298411484	0.662	0.527	1	6	LINC00263
DGKB	0.00420388923180634	0.263686375395941	0.834	0.784	1	6	DGKB
LOC643770	0.00438613166749961	0.450614359058109	0.317	0.207	1	6	LOC643770
POLI	0.00443326915295434	0.289621165933291	0.559	0.438	1	6	POLI
SDF2L1	0.00461766875538699	0.314879714715917	0.262	0.163	1	6	SDF2L1
NUCB2	0.00490350595790578	0.254731471058562	0.51	0.382	1	6	NUCB2
PCNA1	0.00493393631562631	0.464323362729798	0.4	0.293	1	6	PCNA
EXOG	0.00495943224552627	0.48871284592608	0.455	0.368	1	6	EXOG
TMEM50A	0.00497764431225615	0.422872534191202	0.497	0.389	1	6	TMEM50A
CCDC90B	0.00506993612317032	0.43026249117619	0.545	0.412	1	6	CCDC90B
C2orf27A	0.00508357578711374	0.257196720716539	0.545	0.435	1	6	C2orf27A
CCND12	0.00512953473994725	0.383028764309843	0.517	0.397	1	6	CCND1
PSMD7	0.0052092954896747	0.301895086857416	0.724	0.583	1	6	PSMD7
RTKN2	0.00534651359690552	0.272599910781673	0.69	0.57	1	6	RTKN
KALRN	0.0053599375903847	0.632575250579156	0.386	0.289	1	6	KALRN
SLC35B4	0.00536938876062631	0.292474936149432	0.655	0.53	1	6	SLC35B4
OGDH	0.00540585820639656	0.272125984935273	0.876	0.78	1	6	OGDH
SETD8	0.00543018082995186	0.285704115535684	0.31	0.204	1	6	SETD8
PSD	0.0056338057319958	0.276465519443501	0.345	0.242	1	6	PSD
KDM1A	0.00564258484253974	0.415513106067669	0.283	0.19	1	6	KDM1A
BSDC1	0.00572759840614334	0.268525394422096	0.483	0.375	1	6	BSDC1
LARP1	0.0057903048797194	0.250111848625145	0.724	0.638	1	6	LARP1
PHF2	0.00580258045016087	0.441218314355746	0.414	0.301	1	6	PHF2
CDKL1	0.00586797207115254	0.322068732257986	0.283	0.185	1	6	CDKL1
FAM216A	0.00610957512298372	0.274188166181803	0.386	0.269	1	6	FAM216A
PPAPDC1A	0.00620803725295075	0.578626669302654	0.338	0.242	1	6	PPAPDC1A
KIFC3	0.00633209134462626	0.333582085557957	0.317	0.226	1	6	KIFC3
PIN4	0.00636678027726156	0.314911981723822	0.345	0.238	1	6	PIN4
CASKIN21	0.00671218968000899	0.438369797242104	0.455	0.357	1	6	CASKIN2
MTSS1L1	0.00722407755664426	0.295724005638986	0.676	0.568	1	6	MTSS1L
UBE3C	0.00738328056631926	0.267825845002206	0.29	0.198	1	6	UBE3C
HCN3	0.0078516727361762	0.316416347054173	0.29	0.198	1	6	HCN3
KIAA0586	0.00785412401534677	0.348049820267607	0.352	0.259	1	6	KIAA0586
KPNA2	0.00802350063532962	0.436015818910648	0.372	0.256	1	6	KPNA2
TIRAP	0.00807518502706327	0.624293052818374	0.283	0.193	1	6	TIRAP
CDCA7L	0.00813349622741137	0.256351105527205	0.317	0.22	1	6	CDCA7L
PPWD1	0.00821569319655966	0.279947849801814	0.524	0.427	1	6	PPWD1
SERP2	0.00833894726683334	0.349814024827622	0.345	0.248	1	6	SERP2
MRPL48	0.00842115739632262	0.383214893863741	0.434	0.343	1	6	MRPL48
ZNF682	0.00857510401245949	0.393055230476412	0.572	0.46	1	6	ZNF682
UBIAD1	0.00864116857389779	0.420548476822459	0.648	0.539	1	6	UBIAD1
CRELD2	0.0087442500061581	0.361149974866739	0.331	0.233	1	6	CRELD2
SIRT6	0.00935818443915782	0.281391448841273	0.276	0.184	1	6	SIRT6
IFT52	0.00960423934505251	0.255563335185971	0.372	0.271	1	6	IFT52
PGPEP1	0.00963640283531145	0.326316782327021	0.91	0.832	1	6	PGPEP1
TFE3	0.00964385197362506	0.406126825521733	0.269	0.185	1	6	TFE3
C16orf45	0.00988424599840795	0.363273483320122	0.717	0.605	1	6	C16orf45
TRAPPC6A	0.00992099614089298	0.258170510184771	0.29	0.201	1	6	TRAPPC6A
DUT	0.00998451271980262	0.315164805993925	0.586	0.472	1	6	DUT
STAT32	1.85115498233085e-58	1.13065980351243	0.994	0.776	4.38464569114885e-54	7	STAT3
TMEM106B	3.21156437752127e-06	0.604945917315539	0.751	0.604	0.0760691138459688	7	TMEM106B
ATXN11	3.64644635703677e-06	0.866403638971807	0.542	0.387	0.086369728412773	7	ATXN1
TMEM30A	4.12195729461249e-06	0.499628148333675	0.898	0.829	0.0976326804801915	7	TMEM30A
PTPRT1	4.89059597326501e-06	0.269607431004148	0.61	0.436	0.115838656222755	7	PTPRT
RBM28	6.08763232644576e-06	0.578179965124983	0.554	0.397	0.144191659284194	7	RBM28
MEG3	8.10829461006555e-06	0.338037451457642	0.904	0.84	0.192053066134013	7	MEG3
EGFR2	8.37352154706302e-06	0.454174059978876	0.819	0.755	0.198335231363735	7	EGFR
APP	9.66553748014712e-06	0.385648735723956	0.904	0.879	0.228937920754765	7	APP
HAPLN11	2.76377209136889e-05	0.44244564606738	0.65	0.512	0.654627057561635	7	HAPLN1
SLC1A22	3.15838701677507e-05	0.341383301574954	0.881	0.835	0.748095548793343	7	SLC1A2
LOC6462141	3.69795709023049e-05	0.504161277625901	0.994	0.999	0.875898116391995	7	LOC646214
BAI31	3.8313601087384e-05	0.26592542465569	0.78	0.656	0.907495955355776	7	BAI3
OPHN11	4.01290061781442e-05	0.264510823503579	0.994	1	0.950495640335524	7	OPHN1
GNRHR2	6.54371665953257e-05	0.48137966055733	0.949	0.957	1	7	GNRHR2
NUCKS11	7.82080084162662e-05	0.413427309054835	0.989	0.948	1	7	NUCKS1
SLITRK11	9.07864208960058e-05	0.504000177727769	0.621	0.492	1	7	SLITRK1
CSMD3	0.000100505543774529	0.337270339481059	0.819	0.692	1	7	CSMD3
CADM2	0.000114906961657417	0.462404562707783	0.944	0.864	1	7	CADM2
PMP22	0.000116095751628043	0.60093515396538	0.831	0.769	1	7	PMP2
NDRG21	0.000126623209494561	0.405735821247915	0.96	0.94	1	7	NDRG2
ZXDB	0.000132071612682324	0.534519180867293	0.26	0.155	1	7	ZXDB
RBFOX2	0.000132636056169888	0.283214005904748	0.661	0.551	1	7	RBFOX2
ESRRG	0.000146478978357722	0.426043477846868	0.277	0.173	1	7	ESRRG
MBOAT2	0.000163834740351914	0.547076050727261	0.847	0.833	1	7	MBOAT2
BCL9	0.000168881109971353	0.396407716096501	0.463	0.333	1	7	BCL9
ROBO11	0.000171872944346527	0.383404022478324	0.751	0.629	1	7	ROBO1
PSD21	0.000181789674367663	0.638030669943188	0.486	0.37	1	7	PSD2
JPH31	0.00021780603571345	0.725694518438062	0.424	0.305	1	7	JPH3
WSB11	0.000218293760085839	0.261004019202884	0.983	0.993	1	7	WSB1
PDLIM5	0.000268470891094197	0.493864747228326	0.972	0.977	1	7	PDLIM5
B3GAT1	0.000297212035185298	0.322627574847982	0.616	0.5	1	7	B3GAT1
SHISA91	0.000303073492133219	0.397764491425974	1	1	1	7	SHISA9
VANGL2	0.000326285222103192	0.329714365845279	0.644	0.534	1	7	VANGL2
CHRM3	0.00033743363205201	0.350737536451203	0.938	0.891	1	7	CHRM3
DST1	0.000432441136726	0.320284785237881	0.915	0.887	1	7	DST
ABAT	0.000460548066002884	0.253041776667123	0.949	0.894	1	7	ABAT
REXO1L1	0.000520146143765609	0.543141438434545	0.983	0.982	1	7	REXO1L1
ORC41	0.000534099511266153	0.309890506710541	0.994	1	1	7	ORC4
DDX591	0.000541153270968549	0.36997550214056	0.418	0.295	1	7	DDX59
ADAMTS61	0.000557648300498265	0.317879544579775	0.373	0.256	1	7	ADAMTS6
TRIM4	0.000557914836844608	0.633467564465817	0.763	0.695	1	7	TRIM4
SEZ6L	0.000668358296330611	0.302907813753635	0.966	0.902	1	7	SEZ6L
UGDH-AS11	0.000710858812255607	0.418084838699667	1	1	1	7	UGDH-AS1
PPP1R9A	0.000718295188278279	0.34328162910412	0.814	0.711	1	7	PPP1R9A
HOOK3	0.000738134711648448	0.304371730017242	0.977	0.985	1	7	HOOK3
CACNA1A1	0.000742582838417763	0.32695594116573	0.616	0.528	1	7	CACNA1A
LOC1001312571	0.000861914654304023	0.291015566018338	0.994	0.999	1	7	LOC100131257
PIK3C2A1	0.000881668155374036	0.542728075666092	0.802	0.764	1	7	PIK3C2A
KCNQ1OT1	0.000889836642610599	0.302917764633574	1	1	1	7	KCNQ1OT1
STAM2	0.000914721521842867	0.533859592908647	0.531	0.433	1	7	STAM2
TRIM91	0.000928420279684736	0.380378911348114	0.893	0.833	1	7	TRIM9
MARCH71	0.000989887947335917	0.42278256638704	0.542	0.434	1	7	MARCH7
TBP1	0.00101635524824415	0.63906906398622	0.508	0.411	1	7	TBP
PHLPP1	0.00104228263209525	0.388389503108623	0.582	0.466	1	7	PHLPP1
RPRD2	0.00104690136030446	0.372582541845845	0.661	0.583	1	7	RPRD2
CCND31	0.00106513989842116	0.344422314643369	0.435	0.334	1	7	CCND3
ST13	0.00107731924920501	0.288972174961945	0.944	0.88	1	7	ST13
LRP4	0.00117964721122147	0.398253194506828	0.819	0.747	1	7	LRP4
REPS1	0.00119403428804666	0.686395302981078	0.328	0.224	1	7	REPS1
IL17RB2	0.00120368863305341	0.292837021739579	0.362	0.247	1	7	IL17RB
NDST1	0.00128267872312329	0.254681290979499	0.605	0.491	1	7	NDST1
BCLAF1	0.00133716538826343	0.33034518838891	0.842	0.812	1	7	BCLAF1
GPRC5B1	0.00136020706266238	0.263687182719031	0.921	0.843	1	7	GPRC5B
CCDC136	0.00137911576369531	0.49189148378468	0.254	0.161	1	7	CCDC136
NEBL	0.00146749993554728	0.508448352152078	0.288	0.195	1	7	NEBL
KIDINS220	0.00150945613769893	0.264139291852327	0.785	0.717	1	7	KIDINS220
L2HGDH	0.00153480783513686	0.297760561485913	0.983	0.994	1	7	L2HGDH
SCN2A	0.0015741889925706	0.392911699671544	0.508	0.417	1	7	SCN2A
PCDHB5	0.00166345653604221	0.370756289111864	0.633	0.578	1	7	PCDHB5
PCBP4	0.00175400127379453	0.347518425892263	0.763	0.659	1	7	PCBP4
ABCC91	0.00182687886180155	0.344450575190484	0.989	0.997	1	7	ABCC9
FOXP11	0.0018383135637173	0.314190076060943	0.661	0.586	1	7	FOXP1
TMEM242	0.00185560767465346	0.469143877436204	0.362	0.258	1	7	TMEM242
DOCK1	0.0021053920922849	0.340266603424123	0.424	0.318	1	7	DOCK1
TET1	0.00216351773526796	0.486316165032232	0.435	0.348	1	7	TET1
KAT2B	0.00219963461481382	0.845954986827751	0.458	0.369	1	7	KAT2B
COPS2	0.00222220594978378	0.700771345890614	0.48	0.37	1	7	COPS2
MTMR3	0.00225550968868137	0.460179149996954	0.605	0.5	1	7	MTMR3
ANKFN11	0.00225966791689928	0.631226137244033	0.299	0.208	1	7	ANKFN1
PTEN	0.00229254647442678	0.309195080347015	0.684	0.655	1	7	PTEN
LRP1B1	0.00231641879852026	0.514152979862005	0.627	0.539	1	7	LRP1B
GRIA11	0.0023514339965629	0.557146666209774	0.593	0.529	1	7	GRIA1
NDRG42	0.00279426543432708	0.604172696785185	0.661	0.573	1	7	NDRG4
C5orf42	0.00297414708873537	0.571020154247641	0.559	0.468	1	7	C5orf42
PKNOX2	0.00298195361559225	0.350561635342791	0.39	0.284	1	7	PKNOX2
SLC6A11	0.00303891798981125	0.319591843780473	0.808	0.729	1	7	SLC6A1
LOC643406	0.00315474564874783	0.349558030218734	0.994	0.999	1	7	LOC643406
MPP5	0.00318908003350072	0.444798563593045	0.294	0.21	1	7	MPP5
CSRNP3	0.00331199122587418	0.268292211133205	0.514	0.426	1	7	CSRNP3
RFX5	0.00332730454427925	0.359684906219584	0.52	0.418	1	7	RFX5
SNRK1	0.00341532972489837	0.529175102289627	0.379	0.288	1	7	SNRK
LIFR2	0.00343287065457903	0.523343670323001	0.367	0.28	1	7	LIFR
CLCN31	0.00344952127833182	0.256934843833555	0.621	0.541	1	7	CLCN3
C8orf44	0.00346128760753341	0.535080368163003	0.22	0.354	1	7	C8orf44
ODF2L	0.00349343389975432	0.400460511529568	0.994	0.998	1	7	ODF2L
GSG1	0.00354760194523814	0.352596818706061	0.893	0.881	1	7	GSG1
APC1	0.00359667944510741	0.317142207625023	0.706	0.67	1	7	APC
SKP1P2	0.00377637968180876	0.604019780528392	0.254	0.372	1	7	SKP1P2
FAM66C1	0.00393370845309545	0.449721652610466	0.638	0.543	1	7	FAM66C
ASTN21	0.00398697044408652	0.251926173413514	0.994	1	1	7	ASTN2
LAMA51	0.00399387791978338	0.330784225892457	0.458	0.356	1	7	LAMA5
TMEM2121	0.00425385623365245	0.435785860128148	0.989	0.996	1	7	TMEM212
KCNH73	0.00426299463257698	0.363535806652126	0.356	0.27	1	7	KCNH7
SDC31	0.00438602663265316	0.601233887115516	0.633	0.577	1	7	SDC3
GABPA	0.00439864937534581	0.427237182194135	0.345	0.254	1	7	GABPA
NRXN1	0.00448336248831887	0.286445697331433	0.949	0.901	1	7	NRXN1
RAC3	0.00467325096794228	0.456627254181519	0.26	0.181	1	7	RAC3
BBS11	0.00475542447329347	0.614287645920564	0.373	0.285	1	7	BBS1
CPNE51	0.00485045889401004	0.345344997558233	0.288	0.202	1	7	CPNE5
POMGNT1	0.00496071882102743	0.484624527357846	0.254	0.177	1	7	POMGNT1
BCR2	0.00496221064261124	0.336966100975287	0.588	0.49	1	7	BCR
SSR1	0.00501454063985036	0.269870736990681	0.994	0.987	1	7	SSR1
TOM1L2	0.00511774967404449	0.449202488015452	0.712	0.678	1	7	TOM1L2
ADCYAP1R13	0.00549880078082028	0.394347016868001	0.706	0.622	1	7	ADCYAP1R1
KIAA1755	0.00568327271616583	0.40900626151504	0.627	0.567	1	7	KIAA1755
XKR9	0.00571487372491655	0.436459521324086	0.949	0.951	1	7	XKR9
RGL2	0.00573836596920112	0.303476783913259	0.463	0.384	1	7	RGL2
CHCHD1	0.00581340151126823	0.519213945179848	0.299	0.218	1	7	CHCHD1
ITFG1	0.00590822284870239	0.369357886983183	0.661	0.585	1	7	ITFG1
DCC1	0.00633006713928452	0.352029766745831	0.441	0.344	1	7	DCC
ATAD2B	0.00642204445123293	0.422123322770818	0.418	0.33	1	7	ATAD2B
ARHGEF262	0.00646679668838303	0.318854778085765	0.627	0.55	1	7	ARHGEF26
EEA1	0.00656422527652424	0.381863991688999	0.497	0.419	1	7	EEA1
CLTC	0.00658786674066688	0.369613665829009	0.836	0.822	1	7	CLTC
GUSBP111	0.00671803016647444	0.688367789910774	0.503	0.432	1	7	GUSBP11
TIMM21	0.00674032915439322	0.485256941885565	0.35	0.269	1	7	TIMM21
POLR2A	0.00726161485873215	0.292226876512904	0.763	0.749	1	7	POLR2A
DMAP1	0.00733655649149478	0.41848930026698	0.418	0.319	1	7	DMAP1
ANKS1B	0.00736461960923579	0.388349219115335	0.486	0.41	1	7	ANKS1B
NSF	0.00746839368862276	0.323465123446307	0.508	0.425	1	7	NSF
CDC37L1	0.00771493512655307	0.616334922002023	0.333	0.25	1	7	CDC37L1
SYNE21	0.00787216898925813	0.376396800796991	0.785	0.727	1	7	SYNE2
SREK1	0.00823182827671634	0.389961019117953	0.734	0.688	1	7	SREK1
PRRC1	0.0084449653506574	0.407321714326928	0.458	0.368	1	7	PRRC1
LRIG12	0.00850693050669714	0.495716447537632	0.531	0.453	1	7	LRIG1
SLC16A9	0.0087217533522614	0.542163353079746	0.254	0.18	1	7	SLC16A9
USP54	0.00874258619780198	0.324763568610149	0.91	0.897	1	7	USP54
CCDC88A	0.00886161430903694	0.254970930683223	0.898	0.883	1	7	CCDC88A
ZDHHC17	0.00893453238070834	0.589910707976023	0.452	0.373	1	7	ZDHHC17
TRMT11	0.00896208966329314	0.260755027588254	0.294	0.216	1	7	TRMT11
ANKHD1	0.00929260095773441	0.423632917289584	0.718	0.643	1	7	ANKHD1
PTCH1	0.00932483777156153	0.263933006209875	0.395	0.302	1	7	PTCH1
CA125	0.00959281809833899	0.419002735651211	0.345	0.26	1	7	CA12
RIMKLB	0.00962830762488498	0.500955213032968	0.616	0.526	1	7	RIMKLB
TARBP1	0.00988151587207865	0.361968390102646	0.395	0.32	1	7	TARBP1
LOC100507501	0.00991310672227185	0.547903297460914	0.373	0.479	1	7	LOC100507501
MYC3	8.09237057534311e-125	2.15977965882877	0.993	0.264	1.91675889447577e-120	8	MYC
EIF4A11	1.00545040554418e-06	0.395510418337389	0.954	0.932	0.0238150983057195	8	EIF4A1
ODC11	2.19910373569831e-06	0.851076591574179	0.53	0.379	0.0520879710837501	8	ODC1
RGMB2	5.31613989543083e-06	0.694319934445213	0.801	0.72	0.125918089563175	8	RGMB
PCDHA4	1.36285212327864e-05	0.628349904443396	0.318	0.179	0.322805153919778	8	PCDHA4
PHLDA12	2.00512106487295e-05	0.36744150832669	0.94	0.922	0.474932975425806	8	PHLDA1
HNRNPA12	2.09936711045935e-05	0.344429095627453	0.987	0.959	0.497256093783401	8	HNRNPA1
SMOC1	3.05150152542809e-05	0.447052790129855	0.881	0.867	0.722778651312897	8	SMOC1
CBX5	5.03733746842677e-05	0.334977051610825	1	0.988	1	8	CBX5
ERBB3	7.40935939106083e-05	0.720856413516702	0.464	0.331	1	8	ERBB3
RPLP03	0.00012877219701818	0.305672930987431	0.987	0.978	1	8	RPLP0
SCARB2	0.000156888911866293	0.466381219101264	0.94	0.927	1	8	SCARB2
LMF12	0.000158775355966186	0.671216186567768	0.815	0.776	1	8	LMF1
SLC38A1	0.000173084789960643	0.431256872614885	0.728	0.613	1	8	SLC38A1
RPS3A1	0.000211061076965129	0.254629767546323	0.993	0.982	1	8	RPS3A
ETFA	0.000250898874181917	0.607727280464016	0.53	0.427	1	8	ETFA
ETNK1	0.000267042168575345	0.437975903940492	0.821	0.694	1	8	ETNK1
FLJ35946	0.000369078387002188	0.632310473970209	0.338	0.228	1	8	FLJ35946
TMSB102	0.000401115318203225	0.309469032302821	0.682	0.557	1	8	TMSB10
PCDHB2	0.000510214860226677	0.46708443039003	0.311	0.202	1	8	PCDHB2
TUBA1A	0.000627294767812055	0.317151269185548	0.927	0.937	1	8	TUBA1A
STMN22	0.000629457461238932	0.274121008474997	0.576	0.421	1	8	STMN2
KLRC32	0.000658192100664236	0.260024529759058	0.629	0.487	1	8	KLRC3
IFI6	0.000676334527556326	0.488422397713488	0.649	0.555	1	8	IFI6
PCDHGB2	0.000887323788196982	0.731273889361999	0.344	0.239	1	8	PCDHGB2
RGR2	0.000909058649957495	0.63681412162254	0.543	0.429	1	8	RGR
GUSBP9	0.000933930891377512	0.384144061704038	0.364	0.251	1	8	GUSBP9
CCND22	0.000938832322121432	0.508201578145127	0.815	0.753	1	8	CCND2
PRKRA	0.00100824362907339	0.481791049218756	0.503	0.389	1	8	PRKRA
TMX1	0.00121590078231705	0.320462537950331	0.881	0.81	1	8	TMX1
CCSER21	0.00125242356650012	0.634482791620401	0.841	0.81	1	8	CCSER2
ANKRD36BP11	0.00129654051019925	0.400624459164438	0.55	0.447	1	8	ANKRD36BP1
GNL32	0.00142018420122619	0.560261920815042	0.609	0.504	1	8	GNL3
RSL24D1	0.00148664049944457	0.346988528680896	0.702	0.595	1	8	RSL24D1
KLRC24	0.00176007465119807	0.296980543300416	0.596	0.456	1	8	KLRC2
ILF3	0.00195390043312316	0.304751986157463	0.921	0.885	1	8	ILF3
TUBB31	0.00196494241284512	0.391859344285526	0.695	0.631	1	8	TUBB3
GRIK22	0.00200833509586862	0.374651131820611	0.834	0.822	1	8	GRIK2
TMEM33	0.00201023775679418	0.341605348821536	0.94	0.902	1	8	TMEM33
DSCAML1	0.00204477424917271	0.363314326084581	0.715	0.63	1	8	DSCAML1
S1PR2	0.00215756035777013	0.50059788289859	0.934	0.919	1	8	S1PR2
RPL81	0.00236605434776823	0.290006179464929	0.96	0.954	1	8	RPL8
DSCAM1	0.00254489730220161	0.48405750578247	0.649	0.6	1	8	DSCAM
EIF4EBP11	0.00256695386327704	0.316232481003697	0.437	0.321	1	8	EIF4EBP1
LRCH3	0.00269597439199075	0.659249575096721	0.57	0.466	1	8	LRCH3
DLL11	0.00274807593130588	0.308274800964168	0.623	0.526	1	8	DLL1
NME2	0.00292922599223531	0.393583292529168	0.709	0.626	1	8	NME2
ANKRD172	0.00300478269041446	0.458451663460797	0.596	0.494	1	8	ANKRD17
FERMT12	0.00306415236784032	0.396391724084271	0.735	0.694	1	8	FERMT1
XPR11	0.0031024953565746	0.402571466277536	0.854	0.799	1	8	XPR1
HYLS1	0.00317008385542492	0.456739718541581	0.272	0.183	1	8	HYLS1
SYNCRIP	0.00382007736372751	0.434697137539526	0.689	0.6	1	8	SYNCRIP
SAFB	0.00402883696403331	0.465382080476846	0.603	0.55	1	8	SAFB
CADM11	0.00417015081624149	0.395080420723825	0.821	0.745	1	8	CADM1
DYNLL11	0.00444395137832752	0.294382979978128	0.616	0.541	1	8	DYNLL1
PAXBP1	0.00447364778292127	0.354276667382035	0.497	0.402	1	8	PAXBP1
RDH111	0.00456327810561037	0.341498210337278	0.854	0.779	1	8	RDH11
CCDC41	0.00489936194552496	0.397458576723111	0.278	0.189	1	8	CCDC41
